Number Count,cleaned_questions,Array,String,Dynamic Programming,Math,Hash Table,Greedy,Sorting,Depth-First Search,Breadth-First Search,Binary Search
2,critical connection network server numbered connected undirected servertoserver connection forming network connectionsi represents connection server server reach server directly indirectly network critical connection connection that removed make server unable reach server return critical connection network order,0,0,0,0,0,0,0,1,0,0
0,delete character make fancy string fancy string string three consecutive character equal given string delete minimum possible number character make fancy return final string deletion shown answer always unique,0,1,0,0,0,0,0,0,0,0
2,minimum move reach target score playing game integer start integer want reach integer target one move either use increment operation number time however use double operation maxdoubles time given two integer target maxdoubles return minimum number move needed reach target starting,0,0,0,1,0,1,0,0,0,0
0,longest happy string string called happy satisfies following condition given three integer return longest possible happy string multiple longest happy string return them string return empty string substring contiguous sequence character within string,0,1,0,0,0,1,0,0,0,0
5,number visible people queue people standing queue numbered left right order given array height distinct integer heightsi represents height ith person person see another person right queue everybody shorter them formally ith person see jth person minheightsi heightsj maxheightsi heightsi heightsj return array answer length answeri number people ith person see right queue,1,0,0,0,0,0,0,0,0,0
0,minimum absolute difference given array distinct integer arr find pair element minimum absolute difference two element return list pair ascending orderwith respect pair pair follows,1,0,0,0,0,0,1,0,0,0
0,ugly number iii ugly number positive integer divisible given four integer return nth ugly number,0,0,0,1,0,0,0,0,0,1
2,smallest string swap given string array pair index string pair pairsi indicates indicesindexed string swap character pair index given pair number time return lexicographically smallest string changed using swap,0,1,0,0,1,0,0,1,1,0
1,sort item group respecting dependency item belonging zero one group groupi group ith item belongs equal ith item belongs group item group zero indexed group item belonging return sorted list item that return solution one solution return empty list solution,0,0,0,0,0,0,0,1,1,0
5,watering plant want water plant garden watering can plant arranged row labeled left right ith plant located river refill watering plant need specific amount water water plant following way initially river take one step move one unit xaxis given indexed integer array plant integer plantsi amount water ith plant need integer capacity representing watering capacity return number step needed water plant,1,0,0,0,0,0,0,0,0,0
2,largest magic square magic square grid filled integer every row sum every column sum diagonal sum equal integer magic square distinct every grid trivially magic square given integer grid return size side length largest magic square found within grid,1,0,0,0,0,0,0,0,0,0
9,count artifact extracted indexed grid artifact buried given integer indexed integer array artifact describing position rectangular artifact artifactsi denotes ith artifact buried subgrid where excavate cell grid remove mud them cell part artifact buried underneath uncovered part artifact uncovered extract given indexed integer array dig digi indicates excavate cell return number artifact extract test case generated that,1,0,0,0,1,0,0,0,0,0
9,count way build room ant colony ant tasked adding new room numbered colony given expansion plan indexed integer array length prevroom prevroomi indicates must build room prevroomi building room two room must connected directly room already built prevroom expansion plan given room built every room reachable room build one room time travel freely room already built connected choose build room long previous room already built return number different order build room since answer may large return modulo,0,0,1,1,0,0,0,0,0,0
0,unique number occurrence given array integer arr return true number occurrence value array unique false otherwise,1,0,0,0,1,0,0,0,0,0
0,remove adjacent duplicate string given string integer duplicate removal consists choosing adjacent equal letter removing them causing left right side deleted substring concatenate together repeatedly make duplicate removal longer can return final string duplicate removal made guaranteed answer unique,0,1,0,0,0,0,0,0,0,0
1,get equal substring within budget given two string length integer maxcost want change changing ith character ith character cost absolute difference ascii value character return maximum length substring changed corresponding substring cost le equal maxcost substring changed corresponding substring return,0,1,0,0,0,0,0,0,0,1
10,minimum move reach target rotation grid snake span cell start moving top left corner grid empty cell represented zero blocked cell represented one snake want reach lower right corner one move snake can return minimum number move reach target way reach target return,1,0,0,0,0,0,0,0,1,0
2,ball fall grid size representing box ball box open top bottom side cell box diagonal board spanning two corner cell redirect ball right left drop one ball top column box ball get stuck box fall bottom ball get stuck hit shaped pattern two board board redirects ball either wall box return array answer size answeri column ball fall bottom dropping ball ith column top ball get stuck box,1,0,1,0,0,0,0,1,0,0
3,sum floored pair given integer array nums return sum floornumsi numsj pair index numslength array since answer may large return modulo floor function return integer part division,1,0,0,1,0,0,0,0,0,1
0,minimum cost move chip position chip position ith chip positioni need move chip position one step change position ith chip positioni return minimum cost needed move chip position,1,0,0,1,0,1,0,0,0,0
0,longest arithmetic subsequence given difference given integer array arr integer difference return length longest subsequence arr arithmetic sequence difference adjacent element subsequence equal difference subsequence sequence derived arr deleting element without changing order remaining element,1,0,1,0,1,0,0,0,0,0
1,path maximum gold gold mine grid size cell mine integer representing amount gold cell empty return maximum amount gold collect condition,1,0,0,0,0,0,0,0,0,0
3,count vowel permutation given integer task count many string length formed following rule since answer may large return modulo,0,0,1,0,0,0,0,0,0,0
3,sort jumbled number given indexed integer array mapping represents mapping rule shuffled decimal system mappingi mean digit mapped digit system mapped value integer new integer obtained replacing occurrence digit integer mappingi also given another integer array nums return array nums sorted nondecreasing order based mapped value element note,1,0,0,0,0,0,1,0,0,0
1,maximum candy allocated child given indexed integer array candy element array denotes pile candy size candiesi divide pile number sub pile cannot merge two pile together also given integer allocate pile candy child child get number candy child take one pile candy pile candy may unused return maximum number candy child get,1,0,0,0,0,0,0,0,0,1
2,maximum product length two palindromic substring given indexed string tasked finding two nonintersecting palindromic substring odd length product length maximized formally want choose four integer slength substring sij skl palindrome odd length sij denotes substring index index inclusive return maximum possible product length two nonintersecting palindromic substring palindrome string forward backward substring contiguous sequence character string,0,1,0,0,0,0,0,0,0,0
0,split string balanced string balanced string equal quantity character given balanced string split maximum amount balanced string return maximum amount split balanced string,0,1,0,0,0,1,0,0,0,0
2,queen attack king chessboard multiple black queen one white king given array integer coordinate queen represents position black queen pair coordinate king represent position white king return coordinate queen order attack king,1,0,0,0,0,0,0,0,0,0
5,dice roll simulation die simulator generates random number roll introduced constraint generator cannot roll number rollmaxi indexed consecutive time given array integer rollmax integer return number distinct sequence obtained exact roll since answer may large return modulo two sequence considered different least one element differs other,1,0,1,0,0,0,0,0,0,0
1,maximum equal frequency given array nums positive integer return longest possible length array prefix nums possible remove exactly one element prefix every number appeared number occurrence removing one element remaining element still considered every appeared number number ocurrences,1,0,0,0,1,0,0,0,0,0
3,maximize topmost element move given indexed integer array nums representing content pile nums topmost element pile one move perform either following also given integer denotes total number move made return maximum value topmost element pile possible exactly move case possible obtain nonempty pile move return,1,0,0,0,0,1,0,0,0,0
0,check straight line given array coordinate coordinatesi represents coordinate point check point make straight line plane,1,0,0,1,0,0,0,0,0,0
0,remove subfolders filesystem given list folder folder return folder removing subfolders folder may return answer order folderi located within another folderj called subfolder format path one concatenated string form followed one lowercase english letter,1,1,0,0,0,0,0,0,0,0
2,replace substring balanced string given string length containing four kind character string said balanced character appears time length string return minimum length substring replaced string length make balanced already balanced return,0,1,0,0,0,0,0,0,0,0
0,maximum profit job scheduling job every job scheduled done starttimei endtimei obtaining profit profiti given starttime endtime profit array return maximum profit take two job subset overlapping time range choose job end time able start another job start time,1,0,1,0,0,0,1,0,0,1
1,find player zero one loss given integer array match matchesi winneri loseri indicates player winneri defeated player loseri match return list answer size where value two list returned increasing order note,1,0,0,0,1,0,1,0,0,0
1,minimum deletion make array beautiful given indexed integer array nums array nums beautiful note empty array considered beautiful delete number element nums delete element element right deleted element shifted one unit left fill gap created element left deleted element remain unchanged return minimum number element delete nums make beautiful,1,0,0,0,0,1,0,0,0,0
0,minimum number move make palindrome given string consisting lowercase english letter one move select two adjacent character swap them return minimum number move needed make palindrome note input generated always converted palindrome,0,1,0,0,0,1,0,0,0,0
0,find positive integer solution given equation given callable function hidden formula value reverse engineer formula return positive integer pair fxy may return pair order exact formula hidden function monotonically increasing function interface defined like this judge solution follows,0,0,0,1,0,0,0,0,0,1
6,circular permutation binary representation given integer start task return permutation,0,0,0,1,0,0,0,0,0,0
0,maximum length concatenated string unique character given array string arr string formed concatenation subsequence arr unique character return maximum possible length subsequence array derived another array deleting element without changing order remaining element,1,1,0,0,0,0,0,0,0,0
0,tiling rectangle fewest square given rectangle size return minimum number integersided square tile rectangle,0,0,1,0,0,0,0,0,0,0
0,airplane seat assignment probability passenger board airplane exactly seat first passenger lost ticket pick seat randomly that rest passenger will return probability nth person get seat,0,0,1,1,0,0,0,0,0,0
0,tuple product given array nums distinct positive integer return number tuples element nums,1,0,0,0,1,0,0,0,0,0
1,maximum height stacking cuboid given cuboid dimension ith cuboid cuboidsi widthi lengthi heighti indexed choose subset cuboid place other place cuboid cuboid widthi widthj lengthi lengthj heighti heightj rearrange cuboid dimension rotating put another cuboid return maximum height stacked cuboid,1,0,1,0,0,0,1,0,0,0
7,minimum swap make string equal given two string equal length consisting letter only task make two string equal other swap two character belong different string mean swap return minimum number swap required make equal return impossible,0,1,0,1,0,1,0,0,0,0
0,count number nice subarrays given array integer nums integer continuous subarray called nice odd number return number nice subarrays,1,0,0,1,1,0,0,0,0,0
0,minimum remove make valid parenthesis given string lowercase english character task remove minimum number parenthesis position resulting parenthesis string valid return valid string formally parenthesis string valid,0,1,0,0,0,0,0,0,0,0
1,check good array given array nums positive integer task select subset nums multiply element integer add number array said good obtain sum array possible subset multiplicand return true array good otherwise return false,1,0,0,1,0,0,0,0,0,0
1,find palindrome fixed length given integer array query positive integer intlength return array answer answeri either queriesith smallest positive palindrome length intlength palindrome exists palindrome number read backwards forward palindrome cannot leading zero,1,0,0,1,0,0,0,0,0,0
3,cell odd value matrix matrix initialized also array index indicesi represents indexed location perform increment operation matrix location indicesi following given index return number oddvalued cell matrix applying increment location index,1,0,0,1,0,0,0,0,0,0
4,reconstruct row binary matrix given following detail matrix column row task reconstruct matrix upper lower colsum return integer array one valid solution accepted valid solution exists return empty array,1,0,0,0,0,1,0,0,0,0
6,number closed island given grid consists land water island maximal directionally connected group closed island island totally all left top right bottom surrounded return number closed island,1,0,0,0,0,0,0,1,1,0
3,maximum score word formed letter given list word list single letter might repeating score every character return maximum score valid set word formed using given letter wordsi cannot used two time necessary use character letter letter used once score letter given score score score respectively,1,1,1,0,0,0,0,0,0,0
3,shift grid given grid size integer need shift grid time one shift operation return grid applying shift operation time,1,0,0,0,0,0,0,0,0,0
1,find element contaminated binary tree given binary tree following rule binary tree contaminated mean treenodeval changed implement findelements class,0,0,0,0,1,0,0,1,1,0
0,greatest sum divisible three given array nums integer need find maximum possible sum element array divisible three,1,0,1,0,0,1,0,0,0,0
1,minimum move move box target location storekeeper game player push box around warehouse trying get target location game represented grid character grid element wall floor box task move box target position following rule return minimum number push move box target way reach target return,1,0,0,0,0,0,0,0,1,0
4,find difference two array given two indexed integer array nums nums return list answer size where note integer list may returned order,1,0,0,0,1,0,0,0,0,0
0,maximum value coin pile pile coin table pile consists positive number coin assorted denomination one move choose coin top pile remove add wallet given list pile pilesi list integer denoting composition ith pile top bottom positive integer return maximum total value coin wallet choose exactly coin optimally,1,0,1,0,0,0,0,0,0,0
1,minimum time visiting point plane point integer coordinate pointsi return minimum time second visit point order given point move according rule,1,0,0,1,0,0,0,0,0,0
2,count server communicate given map server center represented integer matrix grid mean cell server mean server two server said communicate row column return number server communicate server,1,0,0,0,0,0,0,1,1,0
0,search suggestion system given array string product string searchword design system suggests three product name product character searchword typed suggested product common prefix searchword three product common prefix return three lexicographically minimum product return list list suggested product character searchword typed,1,1,0,0,0,0,0,0,0,0
6,number way stay place step pointer index array size arrlen step move position left position right array stay place the pointer placed outside array time given two integer step arrlen return number way pointer still index exactly step step since answer may large return modulo,0,0,1,0,0,0,0,0,0,0
3,find winner tic tac toe game tictactoe played two player grid rule tictactoe are given integer array move movesi rowi coli indicates ith move played gridrowicoli return winner game exists case game end draw return draw still movement play return pending assume move valid follows rule tictactoe grid initially empty play first,1,0,0,0,1,0,0,0,0,0
3,number burger waste ingredient given two integer tomatoslices cheeseslices ingredient different burger follows return totaljumbo totalsmall number remaining tomatoslices equal number remaining cheeseslices equal possible make remaining tomatoslices cheeseslices equal return,0,0,0,1,0,0,0,0,0,0
0,count square submatrices one given matrix one zero return many square submatrices one,1,0,1,0,0,0,0,0,0,0
0,palindrome partitioning iii given string containing lowercase letter integer need return minimal number character need change divide string,0,1,1,0,0,0,0,0,0,0
6,group people given group size belong people split unknown number group person labeled unique given integer array groupsizes groupsizesi size group person example groupsizes person must group size return list group person group size groupsizesi person appear exactly one group every person must group multiple answer return them guaranteed least one valid solution given input,1,0,0,0,1,0,0,0,0,0
6,find smallest divisor given threshold given array integer nums integer threshold choose positive integer divisor divide array sum division result find smallest divisor result mentioned le equal threshold result division rounded nearest integer greater equal element for example test case generated answer,1,0,0,0,0,0,0,0,0,1
8,minimum number flip convert binary matrix zero matrix given binary matrix mat one step choose one cell flip four neighbor exist flip changing pair cell called neighbor share one edge return minimum number step required convert mat zero matrix cannot binary matrix matrix cell equal only zero matrix matrix cell equal,1,0,0,0,0,0,0,0,1,0
2,convert binary number linked list integer given head reference node singlylinked list value node linked list either linked list hold binary representation number return decimal value number linked list,0,0,0,1,0,0,0,0,0,0
1,maximum side length square sum le equal threshold given matrix mat integer threshold return maximum sidelength square sum le equal threshold return square,1,0,0,0,0,0,0,0,0,1
7,shortest path grid obstacle elimination given integer matrix grid cell either empty obstacle move down left right empty cell one step return minimum number step walk upper left corner lower right corner given eliminate obstacle possible find walk return,1,0,0,0,0,0,0,0,1,0
0,find number even number digit given array nums integer return many contain even number digit,1,0,0,0,0,0,0,0,0,0
0,divide array set consecutive number given array integer nums positive integer check whether possible divide array set consecutive number return true possible otherwise return false,1,0,0,0,1,1,1,0,0,0
0,maximum number occurrence substring given string return maximum number ocurrences substring following rule,0,1,0,0,1,0,0,0,0,0
2,maximum candy get box box labeled given four array status candy key containedboxes where given integer array initialboxes contains label box initially have take candy open box use key open new box also use box find return maximum number candy get following rule above,1,0,0,0,0,0,0,0,1,0
1,find unique integer sum zero given integer return array containing unique integer add,1,0,0,1,0,0,0,0,0,0
2,element two binary search tree given two binary search tree root root return list containing integer tree sorted ascending order,0,0,0,0,0,0,1,1,0,0
1,jump game iii given array nonnegative integer arr initially positioned start index array index jump arri arri check reach index value notice jump outside array time,1,0,0,0,0,0,0,1,1,0
0,verbal arithmetic puzzle given equation represented word left side result right side need check equation solvable following rule return true equation solvable otherwise return false,1,1,0,1,0,0,0,0,0,0
3,ancestor node directed acyclic graph given positive integer representing number node directed acyclic graph dag node numbered inclusive also given integer array edge edgesi fromi toi denotes unidirectional edge fromi toi graph return list answer answeri list ancestor ith node sorted ascending order node ancestor another node reach via set edge,0,0,0,0,0,0,0,1,1,0
2,encrypt decrypt string given character array key containing unique character string array value containing string length also given another string array dictionary contains permitted original string decryption implement data structure encrypt decrypt indexed string string encrypted following process note case character string present key encryption process cannot carried out empty string returned string decrypted following process implement encrypter class,1,1,0,0,1,0,0,0,0,0
0,decrypt string alphabet integer mapping given string formed digit want map english lowercase character follows return string formed mapping test case generated unique mapping always exist,0,1,0,0,0,0,0,0,0,0
1,xor query subarray given array arr positive integer also given array query queriesi lefti righti query compute xor element lefti righti that arrlefti xor arrlefti xor xor arrrighti return array answer answeri answer ith query,1,0,0,0,0,0,0,0,0,0
4,get watched video friend people person unique given array watchedvideos friend watchedvideosi friendsi contain list watched video list friend respectively person level video watched video friend level video watched video friend friend general level video watched video people shortest path exactly equal you given level video return list video ordered frequency increasing video frequency order alphabetically least greatest,1,0,0,0,1,0,1,0,1,0
0,minimum insertion step make string palindrome given string one step insert character index string return minimum number step make palindrome palindrome string one read backward well forward,0,1,1,0,0,0,0,0,0,0
1,convert integer sum two nozero integer nozero integer positive integer contain decimal representation given integer return list two integer where test case generated least one valid solution many valid solution return them,0,0,0,1,0,0,0,0,0,0
3,number operation make network connected computer numbered connected ethernet cable connection forming network connectionsi represents connection computer computer reach computer directly indirectly network given initial computer network connection extract certain cable two directly connected computer place pair disconnected computer make directly connected return minimum number time need order make computer connected possible return,0,0,0,0,0,0,0,1,1,0
8,minimum distance type word using two finger keyboard layout shown plane english uppercase letter located coordinate given string word return minimum total distance type string using two finger distance coordinate note initial position two finger considered free count towards total distance also two finger start first letter first two letter,0,1,1,0,0,0,0,0,0,0
2,number step reduce number zero given integer num return number step reduce zero one step current number even divide otherwise subtract,0,0,0,1,0,0,0,0,0,0
0,number subarrays size average greater equal threshold given array integer arr two integer threshold return number subarrays size average greater equal threshold,1,0,0,0,0,0,0,0,0,0
2,angle hand clock given two number hour minute return smaller angle degree formed hour minute hand answer within actual value accepted correct,0,0,0,1,0,0,0,0,0,0
0,jump game given array integer arr initially positioned first index array one step jump index index return minimum number step reach last index array notice jump outside array time,1,0,0,0,1,0,0,0,1,0
7,maximum number given positive integer num consisting digit return maximum number get changing one digit becomes becomes,0,0,0,1,0,1,0,0,0,0
0,print word vertically given string return word vertically order appear word returned list string complete space necessary trailing space allowed word would put one column one column one word,1,1,0,0,0,0,0,0,0,0
0,delete leaf given value given binary tree root integer target delete leaf node value target note delete leaf node value target parent node becomes leaf node value target also deleted you need continue cannot,0,0,0,0,0,0,0,1,0,0
7,minimum number tap open water garden onedimensional garden xaxis garden start point end point length garden tap located point garden given integer integer array range length rangesi indexed mean ith tap water area rangesi rangesi open return minimum number tap open water whole garden garden cannot watered return,1,0,1,0,0,1,0,0,0,0
0,remove palindromic subsequence given string consisting letter single step remove one palindromic subsequence return minimum number step make given string empty string subsequence given string generated deleting character given string without changing order note subsequence necessarily need contiguous string called palindrome one read backward well forward,0,1,0,0,0,0,0,0,0,0
2,filter restaurant veganfriendly price distance given array restaurant restaurantsi idi ratingi veganfriendlyi pricei distancei filter restaurant using three filter veganfriendly filter either true meaning include restaurant veganfriendlyi set true false meaning include restaurant addition filter maxprice maxdistance maximum value price distance restaurant consider respectively return array restaurant id filtering ordered rating highest lowest restaurant rating order highest lowest simplicity veganfriendlyi veganfriendly take value true false,1,0,0,0,0,0,1,0,0,0
2,find city smallest number neighbor threshold distance city numbered given array edge edgesi fromi toi weighti represents bidirectional weighted edge city fromi toi given integer distancethreshold return city smallest number city reachable path whose distance distancethreshold multiple city return city greatest number notice distance path connecting city equal sum edge weight along path,0,0,1,0,0,0,0,0,0,0
2,minimum difficulty job schedule want schedule list job day job dependent work ith job finish job finish least one task every day difficulty job schedule sum difficulty day day difficulty day maximum difficulty job done day given integer array jobdifficulty integer difficulty ith job jobdifficultyi return minimum difficulty job schedule cannot find schedule job return,1,0,1,0,0,0,0,0,0,0
3,sort integer number bit given integer array arr sort integer array ascending order number binary representation case two integer number sort ascending order return array sorting,1,0,0,0,0,0,1,0,0,0
2,apply discount every order supermarket frequented many customer product sold supermarket represented two parallel integer array product price ith product productsi price pricesi customer paying bill represented two parallel integer array product amount jth product purchased productj amountj much product bought subtotal calculated sum amountj price jth product supermarket decided sale every nth customer paying grocery given percentage discount discount amount given discount given discount percent subtotal formally subtotal bill would actually pay bill discount implement cashier class,1,0,0,0,1,0,0,0,0,0
0,number substring containing three character given string consisting character return number substring containing least one occurrence character,0,1,0,0,1,0,0,0,0,0
3,count valid pickup delivery option given order order consist pickup delivery service count valid pickupdelivery possible sequence deliveryi always pickupi since answer may large return modulo,0,0,1,1,0,0,0,0,0,0
4,weakest row matrix given binary matrix mat representing soldier representing civilian soldier positioned front civilian appear left row row weaker row one following true return index weakest row matrix ordered weakest strongest,1,0,0,0,0,0,1,0,0,1
0,reduce array size half given integer array arr choose set integer remove occurrence integer array return minimum size set least half integer array removed,1,0,0,0,1,1,1,0,0,0
2,maximum product splitted binary tree given root binary tree split binary tree two subtrees removing one edge product sum subtrees maximized return maximum product sum two subtrees since answer may large return modulo note need maximize answer taking mod taking,0,0,0,0,0,0,0,1,0,0
0,jump game given array integer arr integer one step jump index index addition jump index index arri arrj arri arrk index more formally mini maxi choose index array start jumping return maximum number index visit notice jump outside array time,1,0,1,0,0,0,1,0,0,0
1,check double exist given array arr integer check exists two integer double formally check exists two index,1,0,0,0,1,0,1,0,0,1
0,minimum number step make two string anagram given two string length one step choose character replace another character return minimum number step make anagram anagram string string contains character different same ordering,0,1,0,0,1,0,0,0,0,0
3,tweet count per frequency social medium company trying monitor activity site analyzing number tweet occur select period time period partitioned smaller time chunk based certain frequency every minute hour day example period second would partitioned following time chunk frequency notice last chunk may shorter specified frequency chunk size always end end time period example design implement api help company analysis implement tweetcounts class example constraint,0,0,0,0,1,0,1,0,0,1
0,maximum student taking exam given matrix seat represent seat distribution classroom seat broken denoted character otherwise denoted character student see answer sitting next left right upper left upper right cannot see answer student sitting directly front behind him return maximum number student take exam together without cheating possible student must placed seat good condition,1,0,1,0,0,0,0,0,0,0
0,increasing decreasing string given string reorder string using following algorithm step smallest largest character appears choose occurrence append result return result string sorting algorithm,0,1,0,0,1,0,0,0,0,0
0,find longest substring containing vowel even count given string return size longest substring containing vowel even number time must appear even number time,0,1,0,0,1,0,0,0,0,0
2,longest zigzag path binary tree given root binary tree zigzag path binary tree defined follow zigzag length defined number node visited single node length return longest zigzag path contained tree,0,0,1,0,0,0,0,1,0,0
0,maximum sum bst binary tree given binary tree root return maximum sum key subtree also binary search tree bst assume bst defined follows,0,0,1,0,0,0,0,1,0,0
0,count negative number sorted matrix given matrix grid sorted nonincreasing order rowwise columnwise return number negative number grid,1,0,0,0,0,0,0,0,0,1
1,product last number design algorithm accepts stream integer retrieves product last integer stream implement productofnumbers class test case generated that time product contiguous sequence number fit single bit integer without overflowing example constraint,1,0,0,1,0,0,0,0,0,0
0,maximum number event attended given array event eventsi startdayi enddayi every event start startdayi end enddayi attend event day starttimei endtimei attend one event time return maximum number event attend,1,0,0,0,0,1,0,0,0,0
1,construct target array multiple sum given array target integer starting array arr consisting may perform following procedure return true possible construct target array arr otherwise return false,1,0,0,0,0,0,0,0,0,0
0,many number smaller current number given array nums numsi find many number array smaller numsi count number valid numsj numsi return answer array,1,0,0,0,1,0,1,0,0,0
0,rank team vote special ranking system voter give rank highest lowest team participated competition ordering team decided received positionone vote two team tie first position consider second position resolve conflict tie again continue process tie resolved two team still tied considering position rank alphabetically based team letter given array string vote vote voter ranking system sort team according ranking system described above return string team sorted ranking system,1,1,0,0,1,0,1,0,0,0
0,linked list binary tree given binary tree root linked list head first node return true element linked list starting head correspond downward path connected binary tree otherwise return false context downward path mean path start node go downwards,0,0,0,0,0,0,0,1,1,0
7,minimum cost make least one valid path grid given grid cell grid sign pointing next cell visit currently cell sign gridij notice could sign cell grid point outside grid initially start upper left cell valid path grid path start upper left cell end bottomright cell following sign grid valid path shortest modify sign cell cost modify sign cell one time only return minimum cost make grid least one valid path,1,0,0,0,0,0,0,0,1,0
6,find distance value two array given two integer array arr arr integer return distance value two array distance value defined number element arri element arrj arriarrj,1,0,0,0,0,0,1,0,0,1
11,cinema seat allocation cinema row seat numbered ten seat row labelled shown figure above given array reservedseats containing number seat already reserved example reservedseatsi mean seat located row labelled already reserved return maximum number fourperson group assign cinema seat fourperson group occupies four adjacent seat one single row seat across aisle such considered adjacent exceptional case aisle split fourperson group case aisle split fourperson group middle mean two people side,1,0,0,0,1,1,0,0,0,0
16,sort integer power value power integer defined number step needed transform using following step example power need step become given three integer task sort integer interval power value ascending order two integer power value sort ascending order return kth integer range sorted power value notice integer guaranteed transform using step power fit bit signed integer,0,0,1,0,0,0,1,0,0,0
2,pizza slice pizza slice varying size friend take slice pizza follows given integer array slice represent size pizza slice clockwise direction return maximum possible sum slice size pick,1,0,1,0,0,1,0,0,0,0
0,generate string character odd count given integer return string character character string occurs odd number time returned string must contain lowercase english letter multiple valid string return them,0,1,0,0,0,0,0,0,0,0
6,number time binary string prefixaligned indexed binary string length bit initially flip bit binary string change one one given indexed integer array flip flipsi indicates bit index flipped ith step binary string prefixaligned ith step bit inclusive range one bit zero return number time binary string prefixaligned flipping process,1,0,0,0,0,0,0,0,0,0
3,time needed inform employee company employee unique employee head company one headid employee one direct manager given manager array manageri direct manager ith employee managerheadid also guaranteed subordination relationship tree structure head company want inform company employee urgent piece news inform direct subordinate inform subordinate employee know urgent news ith employee need informtimei minute inform direct subordinate informtimei minute direct subordinate start spreading news return number minute needed inform employee urgent news,0,0,0,0,0,0,0,1,1,0
4,frog position second given undirected tree consisting vertex numbered frog start jumping vertex one second frog jump current vertex another unvisited vertex directly connected frog jump back visited vertex case frog jump several vertex jump randomly one probability otherwise frog jump unvisited vertex jump forever vertex edge undirected tree given array edge edgesi mean exists edge connecting vertex return probability second frog vertex target answer within actual answer accepted,0,0,0,0,0,0,0,1,1,0
0,lucky number matrix given matrix distinct number return lucky number matrix order lucky number element matrix minimum element row maximum column,1,0,0,0,0,0,0,0,0,0
0,design stack increment operation design stack support following operation implement customstack class,1,0,0,0,0,0,0,0,0,0
0,find corresponding node binary tree clone tree given two binary tree original cloned given reference node target original tree cloned tree copy original tree return reference node cloned tree note allowed change two tree target node answer must reference node cloned tree,0,0,0,0,0,0,0,1,1,0
3,maximum performance team given two integer two integer array speed efficiency length engineer numbered speedi efficiencyi represent speed efficiency ith engineer respectively choose different engineer engineer form team maximum performance performance team sum engineer speed multiplied minimum efficiency among engineer return maximum performance team since answer huge number return modulo,1,0,0,0,0,1,1,0,0,0
1,count largest group given integer number grouped according sum digit return number group largest size,0,0,0,1,1,0,0,0,0,0
8,circle rectangle overlapping given circle represented radius xcenter ycenter axisaligned rectangle represented coordinate bottomleft corner coordinate topright corner rectangle return true circle rectangle overlapped otherwise return false word check point belongs circle rectangle time,0,0,0,1,0,0,0,0,0,0
0,construct palindrome string given string integer return true use character construct palindrome string false otherwise,0,1,0,0,1,1,0,0,0,0
1,reducing dish chef collected data satisfaction level dish chef cook dish unit time liketime coefficient dish defined time taken cook dish including previous dish multiplied satisfaction level timei satisfactioni return maximum sum liketime coefficient chef obtain dish preparation dish prepared order chef discard dish get maximum value,1,0,1,0,0,1,1,0,0,0
0,create target array given order given two array integer nums index task create target array following rule return target array guaranteed insertion operation valid,1,0,0,0,0,0,0,0,0,0
6,check valid path grid given grid cell grid represents street street gridij initially start street upperleft cell valid path grid path start upper left cell end bottomright cell path follow street notice allowed change street return true valid path grid false otherwise,1,0,0,0,0,0,0,1,1,0
0,longest happy prefix string called happy prefix nonempty prefix also suffix excluding itself given string return longest happy prefix return empty string prefix exists,0,1,0,0,0,0,0,0,0,0
1,find lucky integer array given array integer arr lucky integer integer frequency array equal value return largest lucky integer array lucky integer return,1,0,0,0,1,0,0,0,0,0
1,count number team soldier standing line soldier assigned unique rating value form team soldier amongst following rule return number team form given condition soldier part multiple team,1,0,1,0,0,0,0,0,0,0
4,design underground system underground railway system keeping track customer travel time different station using data calculate average time take travel one station another implement undergroundsystem class may assume call checkin checkout method consistent customer check time check time event happen chronological order,0,1,0,0,1,0,0,0,0,0
6,find good string given string size string evil return number good string good string size alphabetically greater equal alphabetically smaller equal contain string evil substring since answer huge number return modulo,0,1,1,0,0,0,0,0,0,0
1,minimum value get positive step step sum given array integer nums start initial positive value startvalue iteration calculate step step sum startvalue plus element nums from left right return minimum positive value startvalue step step sum never le,1,0,0,0,0,0,0,0,0,0
0,find minimum number fibonacci number whose sum given integer return minimum number fibonacci number whose sum equal fibonacci number used multiple time fibonacci number defined,0,0,0,0,0,1,0,0,0,0
0,kth lexicographical string happy string length happy string string that example string abc abcbabcbcb happy string string baa ababbc happy string given two integer consider list happy string length sorted lexicographical order return kth string list return empty string le happy string length,0,1,0,0,0,0,0,0,0,0
3,restore array program supposed print array integer program forgot print whitespaces array printed string digit know integer array range leading zero array given string integer return number possible array printed using mentioned program since answer may large return modulo,0,1,1,0,0,0,0,0,0,0
0,minimum subsequence nonincreasing order given array nums obtain subsequence array whose sum element strictly greater sum non included element subsequence multiple solution return subsequence minimum size still exist multiple solution return subsequence maximum total sum element subsequence array obtained erasing possibly zero element array note solution given constraint guaranteed unique also return answer sorted nonincreasing order,1,0,0,0,0,1,1,0,0,0
3,number step reduce number binary representation one given binary representation integer string return number step reduce following rule current number even divide current number odd add guaranteed always reach one test case,0,1,0,0,0,0,0,0,0,0
